timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,vel_n,vel_e,vel_d,yaw,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
154433271,49.08967221940696,2.110431134619959,107.50718,152.43004,-0.0,-1.7872249,0.27801245,0.16101786,-2.07507,0.9005992,1.3663768,0.0,2,0,0,0
154633277,49.08966894196251,2.1104314975091434,107.50636,152.44205,-0.0,-1.7954142,0.30538014,0.17171215,-2.075849,0.9006104,1.3663737,0.0,2,0,0,0
154833271,49.089665658548746,2.1104318895156897,107.49227,152.44044,-0.0,-1.8248545,0.3059244,0.13416803,-2.0753765,0.900652,1.3663774,0.0,2,0,0,0
155041293,49.089662161697746,2.110432111972858,107.50654,152.47751,-0.0,-1.9490203,0.10079358,-0.04418486,-2.0715451,0.9010124,1.3662168,0.0,2,0,0,0
155241271,49.089658438355876,2.1104313027980903,107.539505,152.51047,-0.0,-2.258818,-0.42699146,-0.02690444,-2.0710258,0.9011259,1.3662295,0.0,2,0,0,0
155449271,49.08965409629807,2.110429020245359,107.56226,152.55157,-0.0,-2.3830898,-0.8828475,0.10511598,-2.068283,0.9015309,1.3660768,0.0,2,0,0,0
155649285,49.08965030820264,2.110425405526659,107.62048,152.61638,-0.0,-1.7473743,-1.382225,-0.2863365,-2.0445895,0.901617,1.3663598,0.0,2,0,0,0
155849277,49.08964798185107,2.1104204906043176,107.70117,152.69707,-0.0,-0.89210224,-1.786271,-0.008103501,-2.0453274,0.90165645,1.3663137,0.0,2,0,0,0
156057324,49.08964736749116,2.110414226204866,107.73541,152.74326,-0.0,0.16382231,-2.252857,0.119134866,-2.047494,0.90196234,1.3663087,0.0,2,0,0,0
156257347,49.08964838364518,2.1104072455474587,107.752335,152.7651,-0.0,0.720435,-2.4477196,0.19226913,-2.055748,0.9019785,1.3664122,0.0,2,0,0,0
156457308,49.0896499314278,2.1104001591237207,107.758545,152.7748,-0.0,0.81476545,-2.350203,0.24791624,-2.0673327,0.9020461,1.366186,0.0,2,0,0,0
156657336,49.08965165244051,2.1103940748302867,107.77683,152.79405,-0.0,1.0434716,-1.7611145,-0.02677772,-2.077118,0.90219504,1.3659451,0.0,2,0,0,0
156865291,49.089654058998455,2.1103900917805047,107.83455,152.85117,-0.0,1.4533726,-0.8748564,0.050724614,-2.084466,0.9027246,1.3657787,0.0,2,0,0,0
157065291,49.08965693737307,2.1103883732618653,107.841675,152.85709,-0.0,1.6766539,-0.2168737,0.18023103,-2.0812836,0.90296793,1.3657469,0.0,2,0,0,0
157273308,49.089660189430575,2.110387840899193,107.85211,152.86433,-0.0,1.8546039,-0.035291117,0.08891204,-2.0507565,0.90372336,1.3657662,0.0,2,0,0,0
157473315,49.08966382868714,2.110387066509472,107.88162,152.88875,-0.0,2.3060834,-0.38251787,0.1623481,-2.0744016,0.9042667,1.3654311,0.0,2,0,0,0
157671690,49.089668648992316,2.110385041749597,107.8817,152.88278,-0.0,3.0896964,-0.91723645,0.25006717,-2.0711534,0.904777,1.3651079,0.0,2,0,0,0
157871709,49.089674886271006,2.1103814523059943,107.86322,152.85698,-0.0,3.8358426,-1.449372,0.28492144,-2.0732617,0.90514773,1.3647897,0.0,2,0,0,0
158074908,49.089682011741694,2.110376854927211,107.8097,152.79727,-0.0,4.0515165,-1.667569,0.40778017,-2.080928,0.9055984,1.3645182,0.0,2,0,0,0
158280479,49.08968930476449,2.1103720092174707,107.76713,152.74693,-0.0,3.8321881,-1.6412491,0.3050369,-2.074839,0.90654176,1.3641281,0.0,2,0,0,0
158480477,49.08969602740906,2.110367341076106,107.77086,152.73929,-0.0,3.561606,-1.5739121,0.29561698,-2.0603251,0.9069229,1.3638787,0.0,2,0,0,0
158680481,49.089702218861895,2.1103629093983023,107.790436,152.74496,-0.0,3.2327776,-1.4776682,0.28331754,-2.0474045,0.907229,1.363659,0.0,2,0,0,0
158888488,49.089707790878485,2.11035879036029,107.81889,152.75723,-0.0,2.632586,-1.2455461,0.17672135,-2.0398078,0.90784246,1.3635254,0.0,2,0,0,0
159088471,49.089711991737495,2.110355607698087,107.8419,152.76193,-0.0,1.9915955,-0.93000233,0.30233595,-2.0247808,0.89873326,1.363238,0.0,2,0,0,0
159288471,49.08971510010983,2.1103532730037178,107.795494,152.69513,-0.0,1.3619165,-0.609466,0.4127998,-2.018568,0.9080566,1.3631552,0.0,2,0,0,0
159488505,49.08971700550325,2.110351848191454,107.715805,152.59573,-0.0,0.7301507,-0.28861305,0.34368488,-2.021256,0.8987457,1.3629131,0.0,2,0,0,0
159688479,49.08971776695896,2.110351155279767,107.618744,152.47836,-0.0,0.14285439,-0.044116486,0.26460913,-2.0386195,0.90801436,1.3628912,0.0,2,0,0,0
159896490,49.08971759164454,2.110350955865979,107.510605,152.34943,-0.0,-0.2671197,0.071612574,0.2145614,-2.055407,0.90840715,1.3628714,0.0,2,0,0,0
160096471,49.08971690363825,2.1103508254520498,107.40235,152.22186,-0.0,-0.44925892,0.06685583,0.11725096,-2.0735092,0.8989681,1.3627205,0.0,2,0,0,0
160904490,49.089712574135376,2.1103490625376993,106.761765,151.50607,-0.0,-0.6850463,-0.07133746,0.8503646,-2.0889285,0.89955395,1.3632548,0.0,2,0,0,0
161104471,49.089711204229026,2.110348433861599,106.50925,151.23877,-0.0,-0.7597246,-0.10092783,0.8911128,-2.0805602,0.89958954,1.3633497,0.0,2,0,0,0
