timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
364720091,1562313537400146,488480193,23577473,79414,125595,1.3240001,0.7795308,7.8140006,9.356001,1.63,2.02,84,11,0.25800002,-0.24400002,0.083000004,-0.316,0.4515601,0,nan,0.0,3,1,7
364920100,1562313537600146,488480071,23577439,79482,125663,1.0040001,0.7795663,7.5980005,9.367001,1.63,2.02,84,11,0.11800001,-0.11100001,-0.039,-0.231,0.4515601,0,nan,0.0,3,1,7
365119771,1562313537800146,488479881,23577382,79381,125562,1.478,0.77961826,7.2850003,9.379001,1.63,2.02,84,11,0.119,-0.082,-0.086,-0.009000001,0.4515601,0,nan,0.0,3,1,7
365317607,1562313538000146,488479522,23577289,79294,125475,1.5680001,0.77967346,6.642,9.393001,1.63,2.02,84,11,0.512,0.409,0.307,-0.323,0.4515601,0,nan,0.0,3,1,7
365524242,1562313538200146,488479273,23577204,79032,125214,1.57,0.7797286,6.1510005,9.3880005,1.63,2.02,84,11,0.335,-0.17600001,-0.28500003,0.23400001,0.4515601,0,nan,0.0,3,1,7
365720058,1562313538400146,488479093,23577149,78932,125114,0.712,0.77975374,5.8,9.383,1.63,2.02,84,11,0.215,0.14400001,0.16000001,0.323,0.4515601,0,nan,0.0,3,1,7
365919261,1562313538600146,488479016,23577103,79108,125289,1.6300001,0.49204895,5.5690002,9.4140005,1.63,2.02,84,11,1.2260001,-0.82100004,-0.9110001,0.36100003,4.7638626,0,nan,0.0,3,1,7
366118052,1562313538800146,488478982,23577058,79611,125792,1.5230001,0.38810587,5.401,9.435,1.63,2.02,84,11,1.5480001,-0.947,-1.2240001,0.09,4.3261046,0,nan,0.0,3,1,7
366327302,1562313539000146,488478964,23577047,79654,125836,1.6650001,0.38822335,5.386,9.462001,1.63,2.02,84,10,0.725,-0.63100004,-0.35700002,0.011000001,4.3261046,0,nan,0.0,3,1,7
366523254,1562313539200146,488478968,23577063,79839,126020,1.2880001,0.38831446,5.373,9.483001,1.63,2.02,84,10,0.50200003,-0.030000001,0.50100005,0.030000001,4.3261046,0,nan,0.0,3,1,7
366724060,1562313539400147,488478989,23577071,79909,126090,0.86100006,0.3883752,5.235,9.496,1.63,2.02,84,10,0.28100002,-0.263,0.09900001,-0.072000004,4.3261046,0,nan,0.0,3,1,7
366918567,1562313539600147,488479001,23577085,80025,126206,1.355,0.38847083,5.243,9.489,1.63,2.02,84,10,0.293,0.11400001,0.27,-0.33,4.3261046,0,nan,0.0,3,1,7
367125095,1562313539800147,488479002,23577101,79724,125905,1.279,0.38856107,5.249,9.443001,1.63,2.02,84,10,0.38500002,0.109000005,0.36900002,-0.365,4.3261046,0,nan,0.0,3,1,7
