timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
205040174,205037048,1200.0,0.36675593,0.04175116,1.4473736,0.0,255,0,6,4,0,0,0,1,1,1,36
206044241,205037048,1200.0,0.36675593,0.046951167,0.82114595,0.0,255,0,6,4,0,0,0,1,1,1,36
206075481,206069528,1200.0,0.36675593,0.046951167,0.82114595,0.0,255,0,6,4,0,0,0,1,1,1,36
207034502,207025089,1200.0,0.36675593,0.020891324,1.3032206,0.0,255,0,6,4,0,0,0,1,1,1,36
208042397,207025089,1200.0,0.36675593,0.020763276,1.2705147,0.0,255,0,6,4,0,0,0,1,1,1,36
208134275,208131933,1200.0,0.36675593,0.020908067,0.8084452,0.0,255,0,6,4,0,0,0,1,1,1,36
209142192,208131933,1200.0,0.36675593,0.0,1.266865,0.0,255,0,6,4,0,0,0,1,1,1,36
209162342,209161556,1200.0,0.36675593,0.0,1.266865,0.0,255,0,6,4,0,0,0,1,1,1,36
209994538,209992230,1200.0,0.36675593,0.0,1.266865,0.0,255,0,6,4,0,0,0,1,1,1,36
210997368,209992230,1200.0,0.36675593,0.041832667,0.97609556,0.0,255,0,6,4,0,0,0,1,1,1,36
211018324,211014057,1200.0,0.36675593,0.041832667,0.97609556,0.0,255,0,6,4,0,0,0,1,1,1,36
212028938,211014057,1200.0,0.36675593,0.020890428,0.9977667,0.0,255,0,6,4,0,0,0,1,1,1,36
212049828,212043092,1200.0,0.36675593,0.020890428,0.9977667,0.0,255,0,6,4,0,0,0,1,1,1,36
213003554,212999349,1200.0,0.36675593,0.020834118,1.1746475,0.0,255,0,6,4,0,0,0,1,1,1,36
214005822,212999349,1200.0,0.36675593,0.020920647,0.98426664,0.0,255,0,6,4,0,0,0,1,1,1,36
214108977,214107154,1200.0,0.36675593,0.020920647,0.98426664,0.0,255,0,6,4,0,0,0,1,1,1,36
215111487,215111340,1200.0,0.36675593,0.04662698,1.0734127,0.0,255,0,6,4,0,0,0,1,1,1,36
216117770,215111340,1200.0,0.36675593,0.020946022,1.154026,0.0,255,0,6,4,0,0,0,1,1,1,36
216170519,216167156,1200.0,0.36675593,0.020946022,1.154026,0.0,255,0,6,4,0,0,0,1,1,1,36
216999502,216992170,1200.0,0.36675593,0.020865977,1.1635267,0.0,255,0,6,4,0,0,0,1,1,1,36
218005592,216992170,1200.0,0.36675593,0.020957224,1.2404681,0.0,255,0,6,4,0,0,0,1,1,1,36
218026795,218024046,1200.0,0.36675593,0.020957224,1.2404681,0.0,255,0,6,4,0,0,0,1,1,1,36
