timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
90807833,90807362,-0.29406288,-0.2218136,-0.3442368
90810394,90809896,-0.30811286,-0.22745413,-0.34380457
90815278,90814849,-0.34678882,-0.23644292,-0.33424112
90817843,90817360,-0.37211275,-0.2524727,-0.33567807
90820314,90819849,-0.38980034,-0.2608237,-0.33420378
90825323,90824849,-0.42648143,-0.25366,-0.3198986
90827818,90827351,-0.43598664,-0.2525366,-0.31780124
90830326,90829850,-0.45266467,-0.2399073,-0.31399414
90832881,90832382,-0.45253477,-0.2364094,-0.317925
90835280,90834850,-0.4504728,-0.22927624,-0.32274318
90837824,90837360,-0.46722406,-0.21591784,-0.32541105
90840339,90839851,-0.4817003,-0.21893069,-0.33129507
90845323,90844849,-0.4990839,-0.20994467,-0.32418266
90847828,90847350,-0.5071366,-0.21700598,-0.32383093
90850332,90849856,-0.51969504,-0.22013709,-0.3219525
90852901,90852396,-0.53428566,-0.21465415,-0.3169004
90855281,90854853,-0.5386633,-0.21726461,-0.3169378
90857812,90857347,-0.5465926,-0.20906521,-0.31529385
90860343,90859854,-0.55573535,-0.19702904,-0.31337202
90865276,90864849,-0.5522078,-0.19621734,-0.31808624
90867822,90867350,-0.5513753,-0.1893097,-0.32060406
90870325,90869847,-0.5383109,-0.19910146,-0.32874936
90872896,90872396,-0.53484535,-0.20027602,-0.33225158
90875285,90874854,-0.54227674,-0.19781129,-0.33369818
90877815,90877350,-0.54427636,-0.20955805,-0.33645836
90880330,90879847,-0.55281234,-0.20827927,-0.33059448
90885316,90884849,-0.5806281,-0.20099261,-0.31885567
90887831,90887365,-0.5912003,-0.19405481,-0.31372702
90890313,90889847,-0.6010292,-0.18554373,-0.3094976
90892896,90892396,-0.6049673,-0.18694946,-0.31186217
90895277,90894849,-0.6157997,-0.1754625,-0.31210062
90897818,90897353,-0.6193766,-0.16511872,-0.31380782
90900313,90899847,-0.6087416,-0.17119433,-0.3190098
90905316,90904849,-0.6110338,-0.15783477,-0.31726885
90907827,90907349,-0.5992297,-0.16409121,-0.32057723
90910313,90909847,-0.59890026,-0.16653785,-0.31920475
90912826,90912360,-0.6080922,-0.17156425,-0.31890216
90915417,90914908,-0.6107225,-0.18472713,-0.32078978
90917778,90917353,-0.62228537,-0.18580005,-0.31487265
90920310,90919847,-0.6357573,-0.18908739,-0.3099602
90925326,90924849,-0.6357793,-0.19213109,-0.3041547
90927909,90927395,-0.62895244,-0.18599413,-0.30355173
90930296,90929853,-0.61853516,-0.18545899,-0.30839786
90932833,90932368,-0.6195607,-0.17234743,-0.30896986
90935337,90934862,-0.61315614,-0.1685868,-0.31244636
90937819,90937352,-0.6004849,-0.17646274,-0.31747025
90940341,90939847,-0.60603267,-0.17165454,-0.31538796
90945323,90944849,-0.59363,-0.18397255,-0.3212601
90947811,90947347,-0.5904392,-0.182536,-0.31632048
90950336,90949868,-0.5828094,-0.18670984,-0.31485364
90952897,90952397,-0.5753206,-0.19367296,-0.3169953
90955297,90954866,-0.58226484,-0.1865874,-0.3140057
90957904,90957394,-0.5755518,-0.18720235,-0.31426683
90960272,90959847,-0.56362134,-0.187663,-0.3139761
90965313,90964849,-0.5614447,-0.16352046,-0.31335282
90967896,90967392,-0.5417186,-0.1660092,-0.32109165
90970274,90969847,-0.53093123,-0.16197878,-0.32341105
90972898,90972396,-0.51858443,-0.16738741,-0.3277481
90975345,90974879,-0.5167388,-0.17203006,-0.3287209
90977791,90977350,-0.5338383,-0.16801156,-0.32323316
90980313,90979847,-0.5391436,-0.17753558,-0.321286
90985313,90984849,-0.5349692,-0.18659589,-0.3082252
90987826,90987347,-0.5266089,-0.19591433,-0.30756122
90990314,90989847,-0.5148981,-0.19910431,-0.30786398
90992826,90992363,-0.5102839,-0.19015118,-0.30568275
90995375,90994870,-0.4994827,-0.19259115,-0.30868804
90997867,90997360,-0.48954073,-0.19057357,-0.30911595
91000336,90999847,-0.48478433,-0.18098754,-0.30770338
91005314,91004850,-0.4481824,-0.19048671,-0.3165738
91007828,91007351,-0.43162522,-0.18745992,-0.31601134
91010312,91009849,-0.405521,-0.201726,-0.32116205
91012898,91012396,-0.39594936,-0.21031334,-0.32174754
91015344,91014871,-0.4058112,-0.20819771,-0.31760487
91017783,91017350,-0.40391293,-0.21870904,-0.31625298
91020391,91019883,-0.40317756,-0.2200854,-0.30904883
91025319,91024855,-0.39081755,-0.21300651,-0.3035091
91027831,91027351,-0.3681794,-0.2097204,-0.30405
91030344,91029857,-0.344588,-0.20411967,-0.3049949
91032831,91032352,-0.31458563,-0.21061918,-0.31223702
91035382,91034877,-0.29864547,-0.20867278,-0.31641617
91037786,91037358,-0.29002285,-0.20531914,-0.3192652
91040387,91039873,-0.2753256,-0.21467666,-0.3235034
91045376,91044875,-0.26913324,-0.21228692,-0.32156083
91047787,91047353,-0.25429618,-0.21613564,-0.32155323
91050395,91049894,-0.24982141,-0.21377227,-0.3150474
91052868,91052399,-0.24911761,-0.21618982,-0.3115193
91055371,91054901,-0.2465007,-0.22024326,-0.31120694
91057777,91057350,-0.25877622,-0.20734261,-0.30494103
91060394,91059887,-0.26664808,-0.19997424,-0.3026281
91065394,91064896,-0.25572497,-0.18891846,-0.30339056
91067781,91067352,-0.23246756,-0.18299784,-0.30744907
91070387,91069890,-0.19739698,-0.19205327,-0.31705233
91072848,91072383,-0.17676248,-0.19585364,-0.32133257
91075349,91074885,-0.15713933,-0.20594437,-0.32644582
91077777,91077350,-0.1446236,-0.21611528,-0.33065763
91080416,91079887,-0.15804723,-0.2101763,-0.32525057
91085320,91084855,-0.1667586,-0.22730193,-0.31829497
91087817,91087353,-0.166909,-0.22315733,-0.31348404
91090321,91089853,-0.15600811,-0.22353235,-0.31099373
91092872,91092370,-0.1312561,-0.23027228,-0.31120393
91095302,91094856,-0.116068654,-0.22557296,-0.3096495
91097820,91097358,-0.10510025,-0.22645675,-0.31369317
91100314,91099847,-0.098361045,-0.22741231,-0.32024202
91105316,91104849,-0.08344486,-0.20713432,-0.3250993
91107827,91107361,-0.06951747,-0.20788151,-0.32763267
91110323,91109847,-0.06688261,-0.1988046,-0.32681113
91112878,91112376,-0.04788447,-0.19853078,-0.32901487
91115337,91114870,-0.025362492,-0.20496057,-0.3287256
91117783,91117347,-0.025789263,-0.20769554,-0.324217
91120312,91119847,-0.0268807,-0.21921758,-0.32516706
91125391,91124893,-0.035343476,-0.22321723,-0.31827098
91127808,91127353,-0.033803806,-0.22700626,-0.31778735
91130335,91129849,-0.022912253,-0.22422239,-0.31783015
91132893,91132383,-0.008630925,-0.20903508,-0.31596974
91135299,91134853,0.025646139,-0.2078634,-0.32148433
91137822,91137347,0.060559202,-0.2078127,-0.3269702
91140340,91139847,0.07453966,-0.19985288,-0.32809508
91145285,91144848,0.08862444,-0.20167999,-0.3348329
91147879,91147371,0.07805207,-0.19218895,-0.33102608
91150295,91149847,0.077081844,-0.19730754,-0.3302355
91152917,91152411,0.07826888,-0.20217542,-0.32786828
91155288,91154850,0.08204675,-0.20166105,-0.3247771
91157845,91157347,0.11197258,-0.21461868,-0.3265659
91160329,91159847,0.14282255,-0.22280462,-0.32388487
